MSISDN;GA_DATE;ID_DSF;DEVICE;VALID_FLAG;REMARKS;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
;;;;;NOT REGISTERED;
